08/12/20,14:12,0.00
08/14/20,19:39,0.01
08/15/20,12:44,0.01
08/27/20,11:31,0.01
08/27/20,11:33,0.01
08/27/20,11:35,0.01
08/27/20,11:40,0.01
08/27/20,11:47,0.01
08/27/20,11:53,0.01
08/27/20,11:58,0.01
08/27/20,12:02,0.01
08/27/20,12:08,0.01
08/27/20,12:18,0.01
08/27/20,12:23,0.01
08/27/20,12:27,0.01
08/27/20,12:36,0.01
08/27/20,12:43,0.01
08/27/20,12:48,0.01
08/27/20,12:52,0.01
08/27/20,12:55,0.01
08/27/20,12:57,0.01
08/27/20,13:00,0.01
08/27/20,13:04,0.01
08/27/20,13:08,0.01
08/27/20,13:12,0.01
08/27/20,13:15,0.01
08/27/20,13:18,0.01
08/27/20,13:21,0.01
08/27/20,13:23,0.01
08/27/20,13:25,0.01
08/27/20,13:27,0.01
08/27/20,13:29,0.01
08/27/20,13:31,0.01
08/27/20,13:33,0.01
08/27/20,13:35,0.01
08/27/20,13:37,0.01
08/27/20,13:39,0.01
08/27/20,13:40,0.01
08/27/20,13:42,0.01
08/27/20,13:43,0.01
08/27/20,13:44,0.01
08/27/20,13:46,0.01
08/27/20,13:47,0.02
08/27/20,13:49,0.01
08/27/20,13:50,0.01
08/27/20,13:51,0.01
08/27/20,13:52,0.01
08/27/20,13:53,0.01
08/27/20,13:54,0.01
08/27/20,13:55,0.01
08/27/20,13:57,0.01
08/27/20,13:59,0.01
08/27/20,14:03,0.01
08/27/20,14:11,0.01
08/27/20,14:20,0.01
08/27/20,14:32,0.01
08/27/20,14:36,0.01
08/27/20,14:39,0.01
08/27/20,14:42,0.01
08/27/20,14:44,0.01
08/27/20,14:47,0.01
08/27/20,14:50,0.01
08/27/20,14:53,0.01
08/27/20,14:56,0.01
08/27/20,15:00,0.01
08/27/20,15:03,0.01
08/27/20,15:08,0.01
08/27/20,15:10,0.01
08/27/20,15:13,0.01
08/27/20,15:16,0.01
08/27/20,15:19,0.01
08/27/20,15:22,0.01
08/27/20,15:28,0.01
08/27/20,15:31,0.01
08/27/20,15:36,0.01
08/27/20,15:43,0.01
08/27/20,15:54,0.01
08/27/20,16:48,0.01
08/27/20,18:19,0.01
08/27/20,18:31,0.01
08/27/20,19:13,0.01
08/27/20,19:46,0.01
08/27/20,20:02,0.01
08/27/20,20:16,0.01
08/27/20,20:17,0.01
08/27/20,20:19,0.01
08/27/20,20:20,0.01
08/27/20,20:21,0.02
08/27/20,20:22,0.02
08/27/20,20:23,0.03
08/27/20,20:24,0.02
08/27/20,20:25,0.01
08/27/20,20:26,0.01
08/27/20,20:28,0.01
08/27/20,20:29,0.01
08/27/20,20:30,0.01
08/27/20,20:31,0.02
08/27/20,20:32,0.02
08/27/20,20:33,0.02
08/27/20,20:34,0.01
08/27/20,20:35,0.01
08/27/20,20:36,0.01
08/27/20,20:39,0.01
08/27/20,20:40,0.01
08/27/20,20:42,0.01
08/27/20,20:43,0.02
08/27/20,20:44,0.02
08/27/20,20:45,0.03
08/27/20,20:46,0.02
08/27/20,20:47,0.02
08/27/20,20:48,0.01
08/27/20,20:49,0.01
08/27/20,20:50,0.01
08/27/20,20:52,0.01
08/27/20,20:55,0.01
08/27/20,20:59,0.01
08/27/20,21:02,0.01
08/27/20,21:04,0.01
08/27/20,21:06,0.01
08/27/20,21:08,0.01
08/27/20,21:12,0.01
08/27/20,21:16,0.01
08/27/20,21:19,0.01
08/27/20,21:22,0.01
08/27/20,21:28,0.01
08/27/20,21:32,0.01
08/27/20,21:48,0.01
08/27/20,21:59,0.01
08/27/20,22:01,0.01
08/27/20,22:02,0.01
08/27/20,22:03,0.01
08/27/20,22:05,0.01
08/27/20,22:08,0.01
08/27/20,22:10,0.01
08/27/20,22:17,0.01
08/28/20,01:41,0.01
08/29/20,09:04,0.01
08/31/20,20:52,0.01
08/31/20,21:08,0.01
08/31/20,21:25,0.01
08/31/20,22:22,0.01
08/31/20,23:00,0.01
08/31/20,23:20,0.01
08/31/20,23:50,0.01
09/01/20,02:19,0.01
09/01/20,03:12,0.01
09/01/20,03:52,0.01
09/01/20,04:11,0.01
09/01/20,04:21,0.01
09/01/20,04:32,0.01
09/01/20,05:02,0.01
09/01/20,05:27,0.01
09/01/20,05:38,0.01
09/01/20,05:51,0.01
09/01/20,06:02,0.01
09/01/20,06:11,0.01
09/01/20,06:21,0.01
09/01/20,06:30,0.01
09/01/20,06:39,0.01
09/01/20,06:44,0.01
09/01/20,06:50,0.01
09/01/20,06:58,0.01
09/01/20,07:08,0.01
09/01/20,07:21,0.01
09/01/20,07:38,0.01
09/01/20,08:05,0.01
09/01/20,08:12,0.01
09/01/20,08:21,0.01
09/01/20,08:40,0.01
09/01/20,08:46,0.01
09/01/20,08:53,0.01
09/01/20,09:05,0.01
09/01/20,09:16,0.01
09/01/20,09:24,0.01
09/01/20,09:34,0.01
09/01/20,09:47,0.01
09/01/20,09:59,0.01
09/01/20,10:04,0.01
09/01/20,10:09,0.01
09/01/20,10:14,0.01
09/01/20,10:23,0.01
09/01/20,10:32,0.01
09/01/20,10:37,0.01
09/01/20,10:43,0.01
09/01/20,10:50,0.01
09/01/20,10:54,0.01
09/01/20,10:58,0.01
09/01/20,11:03,0.01
09/01/20,11:09,0.01
09/01/20,11:15,0.01
09/01/20,11:20,0.01
09/01/20,11:26,0.01
09/01/20,11:31,0.01
09/01/20,11:38,0.01
09/01/20,11:45,0.01
09/01/20,11:50,0.01
09/01/20,11:54,0.01
09/01/20,11:59,0.01
09/01/20,12:03,0.01
09/01/20,12:07,0.01
09/01/20,12:13,0.01
09/01/20,12:19,0.01
09/01/20,12:24,0.01
09/01/20,12:28,0.01
09/01/20,12:34,0.01
09/01/20,12:39,0.01
09/01/20,12:42,0.01
09/01/20,12:45,0.01
09/01/20,12:48,0.01
09/01/20,12:50,0.01
09/01/20,12:53,0.01
09/01/20,12:57,0.01
09/01/20,13:01,0.01
09/01/20,13:04,0.01
09/01/20,13:07,0.01
09/01/20,13:10,0.01
09/01/20,13:12,0.01
09/01/20,13:15,0.01
