07/03/19,10:34,0.00
07/12/19,05:40,0.01
07/12/19,05:43,0.01
07/12/19,06:17,0.01
07/22/19,02:39,0.01
07/22/19,02:40,0.02
07/22/19,02:41,0.02
07/22/19,02:42,0.01
07/22/19,02:44,0.01
07/22/19,02:56,0.01
07/22/19,04:01,0.02
07/22/19,04:02,0.03
07/22/19,04:03,0.05
07/22/19,04:04,0.04
07/22/19,04:05,0.01
07/22/19,04:06,0.01
07/22/19,04:09,0.01
07/22/19,04:11,0.01
07/22/19,04:14,0.01
07/22/19,04:21,0.01
07/22/19,04:25,0.01
07/22/19,04:27,0.02
07/22/19,04:28,0.02
07/22/19,04:29,0.01
07/22/19,04:33,0.01
07/22/19,04:38,0.01
07/22/19,04:44,0.01
07/22/19,05:55,0.01
07/22/19,06:21,0.01
07/22/19,06:26,0.01
07/22/19,07:36,0.01
07/22/19,07:46,0.01
07/22/19,07:47,0.01
07/22/19,07:51,0.01
07/22/19,07:55,0.01
07/22/19,08:10,0.01
07/23/19,13:10,0.01
07/23/19,13:13,0.01
07/23/19,13:15,0.01
07/23/19,13:16,0.01
07/23/19,13:19,0.01
07/23/19,13:37,0.01
07/23/19,13:43,0.01
07/23/19,13:50,0.01
07/23/19,13:56,0.01
07/23/19,14:00,0.01
07/23/19,14:05,0.01
07/23/19,14:19,0.01
07/23/19,14:42,0.01
07/23/19,14:55,0.01
07/23/19,15:03,0.01
07/23/19,15:10,0.01
07/23/19,15:18,0.01
07/23/19,16:23,0.01
07/23/19,16:25,0.01
07/23/19,16:26,0.01
07/23/19,16:27,0.02
07/23/19,16:28,0.01
07/23/19,16:29,0.04
07/23/19,16:30,0.06
07/23/19,16:31,0.04
07/23/19,16:32,0.04
07/23/19,16:33,0.02
07/23/19,16:34,0.02
07/23/19,16:35,0.02
07/23/19,16:36,0.03
07/23/19,16:37,0.03
07/23/19,16:38,0.02
07/23/19,16:39,0.02
07/23/19,16:40,0.02
07/23/19,16:41,0.05
07/23/19,16:42,0.05
07/23/19,16:43,0.04
07/23/19,16:44,0.03
07/23/19,16:45,0.03
07/23/19,16:46,0.02
07/23/19,16:47,0.02
07/23/19,16:48,0.02
07/23/19,16:49,0.01
07/23/19,16:50,0.01
07/23/19,16:51,0.01
07/23/19,16:52,0.02
07/23/19,16:53,0.02
07/23/19,16:54,0.01
07/23/19,16:55,0.02
07/23/19,16:56,0.01
07/23/19,16:57,0.02
07/23/19,16:59,0.01
07/23/19,17:00,0.01
07/23/19,17:02,0.01
07/23/19,17:04,0.01
07/23/19,17:06,0.01
07/23/19,17:08,0.01
07/23/19,17:10,0.01
07/23/19,17:12,0.01
07/23/19,17:15,0.01
