10/16/20,14:36,0.00
10/20/20,15:18,0.01
10/23/20,20:43,0.01
10/23/20,20:53,0.01
10/23/20,20:57,0.01
10/23/20,21:01,0.01
10/23/20,21:05,0.01
10/23/20,22:04,0.01
10/24/20,03:40,0.01
10/25/20,13:28,0.01
10/25/20,13:50,0.01
10/25/20,14:01,0.01
10/25/20,14:04,0.01
10/25/20,14:10,0.01
10/25/20,14:13,0.01
10/25/20,14:20,0.01
10/25/20,14:27,0.01
10/25/20,14:45,0.01
10/25/20,14:51,0.01
10/25/20,15:01,0.01
10/25/20,15:05,0.01
10/25/20,15:12,0.01
10/25/20,15:15,0.01
10/25/20,15:19,0.01
10/25/20,15:23,0.01
10/25/20,16:23,0.01
10/25/20,17:26,0.01
10/25/20,17:33,0.01
10/25/20,17:45,0.01
10/25/20,18:07,0.01
10/25/20,18:09,0.01
10/25/20,18:11,0.01
10/25/20,18:12,0.01
10/25/20,18:16,0.01
10/25/20,18:19,0.01
10/25/20,18:23,0.01
10/25/20,18:25,0.01
10/25/20,18:30,0.01
10/25/20,18:32,0.01
10/25/20,18:41,0.01
10/25/20,18:46,0.01
10/25/20,18:51,0.01
10/25/20,18:56,0.01
10/25/20,19:04,0.01
10/25/20,19:10,0.01
10/25/20,19:20,0.01
10/25/20,19:30,0.01
10/25/20,19:56,0.01
10/25/20,20:10,0.01
10/25/20,22:33,0.01
10/26/20,05:17,0.01
10/26/20,05:32,0.01
10/26/20,07:12,0.01
11/09/20,04:25,0.01
11/09/20,04:35,0.01
11/09/20,04:47,0.01
11/09/20,04:56,0.01
11/09/20,05:23,0.01
11/14/20,16:34,0.01
11/14/20,16:38,0.01
11/14/20,16:42,0.01
11/14/20,16:46,0.01
11/14/20,16:50,0.01
11/14/20,16:54,0.01
11/14/20,16:58,0.01
11/14/20,17:31,0.01
11/18/20,18:59,0.01
11/18/20,19:00,0.02
11/18/20,19:01,0.01
11/18/20,19:02,0.01
11/18/20,19:03,0.01
11/18/20,19:04,0.01
11/18/20,19:06,0.01
11/18/20,19:17,0.01
11/18/20,19:41,0.01
11/18/20,19:46,0.01
11/18/20,22:42,0.01
11/25/20,09:23,0.01
11/25/20,09:30,0.01
11/25/20,09:36,0.01
11/25/20,09:44,0.01
11/25/20,09:50,0.01
11/25/20,10:01,0.01
11/25/20,10:06,0.01
11/25/20,10:12,0.01
11/25/20,10:16,0.01
11/25/20,10:22,0.01
11/25/20,10:26,0.01
11/25/20,10:34,0.01
11/25/20,10:38,0.01
11/25/20,10:50,0.01
11/25/20,10:53,0.01
11/25/20,10:55,0.01
11/25/20,10:56,0.01
11/25/20,10:59,0.01
11/25/20,11:01,0.01
11/25/20,11:03,0.01
11/25/20,11:06,0.01
11/25/20,11:09,0.01
11/25/20,11:11,0.01
11/25/20,11:14,0.01
11/25/20,11:21,0.01
11/25/20,11:27,0.01
11/25/20,11:29,0.01
11/25/20,11:31,0.02
11/25/20,11:32,0.02
11/25/20,11:33,0.01
11/25/20,11:34,0.01
11/25/20,11:36,0.01
11/25/20,11:37,0.01
11/25/20,11:38,0.02
11/25/20,11:40,0.01
11/25/20,11:41,0.01
11/25/20,11:43,0.01
11/25/20,11:45,0.01
11/25/20,11:48,0.01
11/25/20,11:50,0.01
11/25/20,11:54,0.01
11/25/20,11:56,0.01
11/25/20,12:00,0.01
11/25/20,12:07,0.01
11/25/20,12:12,0.01
11/25/20,12:17,0.01
11/25/20,12:26,0.01
11/25/20,12:36,0.01
11/25/20,12:55,0.01
11/28/20,14:33,0.01
11/28/20,14:41,0.01
11/28/20,14:42,0.02
11/28/20,14:43,0.02
11/28/20,14:44,0.03
11/28/20,14:45,0.03
11/28/20,14:46,0.03
11/28/20,14:47,0.03
11/28/20,14:48,0.02
11/28/20,14:49,0.02
11/28/20,14:50,0.02
11/28/20,14:51,0.01
11/28/20,14:52,0.03
11/28/20,14:53,0.02
11/28/20,14:54,0.03
11/28/20,14:55,0.03
11/28/20,14:56,0.03
11/28/20,14:57,0.02
11/28/20,14:58,0.02
11/28/20,14:59,0.02
11/28/20,15:00,0.02
11/28/20,15:01,0.03
11/28/20,15:02,0.02
11/28/20,15:03,0.02
11/28/20,15:04,0.01
11/28/20,15:06,0.01
11/28/20,15:08,0.01
11/28/20,15:09,0.01
11/28/20,15:10,0.01
11/28/20,15:11,0.02
11/28/20,15:13,0.02
11/28/20,15:14,0.02
11/28/20,15:15,0.02
11/28/20,15:16,0.01
11/28/20,15:17,0.02
11/28/20,15:18,0.01
11/28/20,15:19,0.02
11/28/20,15:20,0.01
11/28/20,15:21,0.01
11/28/20,15:23,0.01
11/28/20,15:26,0.01
11/28/20,15:39,0.01
11/28/20,15:45,0.01
11/28/20,15:51,0.01
11/28/20,15:55,0.01
11/28/20,16:04,0.01
11/28/20,16:05,0.01
11/28/20,16:09,0.01
11/28/20,16:12,0.01
11/28/20,16:15,0.01
11/28/20,16:17,0.01
11/28/20,16:22,0.01
11/28/20,16:25,0.01
11/28/20,16:28,0.01
11/28/20,16:32,0.01
11/28/20,16:39,0.01
11/28/20,16:46,0.01
11/28/20,16:57,0.01
11/28/20,17:04,0.01
11/28/20,17:08,0.01
11/28/20,17:14,0.01
11/28/20,17:26,0.01
11/28/20,17:31,0.01
11/28/20,17:42,0.01
11/28/20,17:44,0.01
11/28/20,17:46,0.02
11/28/20,17:48,0.02
11/28/20,17:49,0.01
11/28/20,17:50,0.01
11/28/20,17:51,0.01
11/28/20,17:52,0.01
11/28/20,17:53,0.01
11/28/20,17:55,0.01
11/28/20,17:57,0.01
11/28/20,17:59,0.01
11/28/20,18:02,0.01
11/28/20,18:05,0.01
11/28/20,18:07,0.01
11/28/20,18:09,0.01
11/28/20,18:12,0.01
11/28/20,18:15,0.01
11/28/20,18:21,0.01
11/28/20,18:23,0.01
11/28/20,18:27,0.01
11/28/20,18:30,0.01
11/28/20,18:34,0.01
11/28/20,18:39,0.01
11/28/20,18:54,0.01
11/28/20,19:05,0.01
11/28/20,19:39,0.01
11/28/20,20:09,0.01
11/29/20,21:37,0.01
11/29/20,21:48,0.01
11/30/20,03:02,0.01
12/02/20,12:34,0.01
12/02/20,12:36,0.02
12/02/20,12:38,0.01
12/02/20,12:40,0.01
12/02/20,12:41,0.01
12/02/20,12:42,0.02
12/02/20,12:43,0.02
12/02/20,12:44,0.04
12/02/20,12:45,0.02
12/02/20,12:47,0.01
12/02/20,12:52,0.01
12/02/20,12:56,0.01
12/02/20,13:02,0.01
12/02/20,13:06,0.01
12/02/20,13:15,0.01
12/02/20,13:20,0.01
12/02/20,13:26,0.01
12/02/20,13:30,0.01
12/02/20,13:39,0.01
12/02/20,13:46,0.01
12/02/20,13:52,0.01
12/02/20,13:55,0.01
12/02/20,13:59,0.01
12/02/20,14:02,0.01
12/02/20,14:06,0.01
12/02/20,14:09,0.01
12/02/20,14:14,0.01
12/02/20,14:18,0.01
12/02/20,14:23,0.01
12/02/20,14:25,0.01
12/02/20,14:28,0.01
12/02/20,14:30,0.01
12/02/20,14:35,0.01
12/02/20,14:38,0.01
12/02/20,14:42,0.01
12/02/20,14:45,0.01
12/02/20,14:49,0.01
12/02/20,14:51,0.01
12/02/20,14:54,0.01
12/02/20,14:55,0.01
12/02/20,14:57,0.01
12/02/20,14:58,0.01
12/02/20,15:01,0.01
12/02/20,15:03,0.01
12/02/20,15:08,0.01
12/02/20,15:11,0.01
12/02/20,15:14,0.01
12/02/20,15:17,0.01
12/02/20,15:20,0.01
12/02/20,15:23,0.01
12/02/20,15:28,0.01
12/02/20,15:33,0.01
12/02/20,15:38,0.01
12/02/20,15:40,0.01
12/02/20,15:45,0.01
12/02/20,15:48,0.01
12/02/20,15:53,0.01
12/02/20,15:57,0.01
12/02/20,16:04,0.01
12/02/20,16:07,0.01
12/02/20,16:12,0.01
12/02/20,16:15,0.01
12/02/20,16:19,0.01
12/02/20,16:22,0.01
12/02/20,16:26,0.01
12/02/20,16:29,0.01
12/02/20,16:33,0.01
12/02/20,16:35,0.01
12/02/20,16:38,0.01
12/02/20,16:40,0.01
12/02/20,16:43,0.01
12/02/20,16:45,0.01
12/02/20,16:47,0.01
12/02/20,16:49,0.01
12/02/20,16:52,0.01
12/02/20,16:54,0.01
12/02/20,16:57,0.01
12/02/20,17:00,0.01
12/02/20,17:04,0.01
12/02/20,17:07,0.01
12/02/20,17:11,0.01
12/02/20,17:12,0.01
12/02/20,17:14,0.01
12/02/20,17:16,0.01
12/02/20,17:18,0.01
12/02/20,17:19,0.01
12/02/20,17:21,0.01
12/02/20,17:23,0.01
12/02/20,17:26,0.01
12/02/20,17:29,0.01
12/02/20,17:36,0.01
12/02/20,17:43,0.01
12/02/20,17:51,0.01
12/02/20,17:55,0.01
12/02/20,18:03,0.01
12/02/20,18:08,0.01
12/02/20,18:13,0.01
12/02/20,18:16,0.01
12/02/20,18:23,0.01
12/02/20,18:33,0.01
12/03/20,01:43,0.01
12/03/20,10:53,0.01
12/12/20,05:57,0.01
12/12/20,05:58,0.01
12/12/20,06:00,0.01
12/12/20,06:01,0.01
12/12/20,06:03,0.01
12/12/20,06:04,0.01
12/12/20,06:06,0.01
12/12/20,06:07,0.02
12/12/20,06:08,0.03
12/12/20,06:09,0.02
12/12/20,06:10,0.02
12/12/20,06:11,0.02
12/12/20,06:12,0.03
12/12/20,06:13,0.05
12/12/20,06:14,0.06
12/12/20,06:15,0.04
12/12/20,06:16,0.04
12/12/20,06:17,0.04
12/12/20,06:18,0.05
12/12/20,06:19,0.05
12/12/20,06:20,0.02
12/12/20,06:21,0.01
12/12/20,06:22,0.01
12/12/20,06:24,0.01
12/12/20,06:26,0.01
12/12/20,06:28,0.01
12/12/20,06:29,0.01
12/12/20,06:32,0.02
12/12/20,06:33,0.01
12/12/20,06:34,0.01
12/12/20,06:37,0.01
12/12/20,06:39,0.01
12/12/20,06:41,0.01
12/12/20,06:43,0.01
12/12/20,07:14,0.01
12/12/20,07:42,0.01
12/12/20,07:43,0.01
12/12/20,07:44,0.01
12/12/20,07:45,0.02
12/12/20,07:46,0.02
12/12/20,07:47,0.02
12/12/20,07:48,0.02
12/12/20,07:49,0.04
12/12/20,07:50,0.02
12/12/20,07:51,0.03
12/12/20,07:52,0.05
12/12/20,07:53,0.01
12/12/20,07:54,0.01
12/12/20,07:55,0.01
12/12/20,07:57,0.01
12/12/20,08:00,0.01
12/12/20,08:04,0.01
12/12/20,08:05,0.02
12/12/20,08:06,0.01
12/12/20,08:08,0.01
12/12/20,08:09,0.01
12/12/20,08:12,0.01
12/12/20,08:16,0.01
12/12/20,08:22,0.01
12/12/20,08:34,0.01
12/12/20,08:51,0.01
12/12/20,08:54,0.01
12/12/20,09:04,0.01
12/12/20,09:06,0.01
12/12/20,09:07,0.01
12/12/20,09:12,0.01
12/12/20,09:14,0.01
12/12/20,09:19,0.02
12/12/20,09:20,0.04
12/12/20,09:21,0.02
12/12/20,09:22,0.02
12/12/20,09:23,0.02
12/12/20,09:24,0.02
12/12/20,09:25,0.03
12/12/20,09:26,0.03
12/12/20,09:27,0.02
12/12/20,09:28,0.03
12/12/20,09:29,0.02
12/12/20,09:30,0.02
12/12/20,09:31,0.01
12/12/20,09:32,0.02
12/12/20,09:33,0.01
